,PERSON_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,PLAYER_SLUG,TEAM_ID,TEAM_SLUG,IS_DEFUNCT,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,ROSTER_STATUS,PTS,REB,AST,STATS_TIMEFRAME,FROM_YEAR,TO_YEAR
131,76056,Arizin,Paul,paul-arizin,1610612744,warriors,False,Golden State,Warriors,GSW,11.0,F,76.0,190.0,Villanova,USA,1950.0,,,,22.8,8.6,2.3,Career,1950,1961
132,76057,Arlauckas,Joe,joe-arlauckas,1610612758,kings,False,Sacramento,Kings,SAC,53.0,F,81.0,230.0,Niagara,USA,1987.0,4.0,74.0,,3.8,1.4,0.9,Career,1987,1987
133,769,Armstrong,B.J.,bj-armstrong,1610612741,bulls,False,Chicago,Bulls,CHI,11.0,G,74.0,185.0,Iowa,USA,1989.0,1.0,18.0,,9.8,1.8,3.3,Career,1989,1999
134,76061,Armstrong,Bob,bob-armstrong,1610612744,warriors,False,Golden State,Warriors,GSW,19.0,C,80.0,220.0,Michigan State,USA,1955.0,,,,1.5,2.1,0.2,Career,1956,1956
135,2220,Armstrong,Brandon,brandon-armstrong,1610612751,nets,False,Brooklyn,Nets,BKN,1.0,G,77.0,185.0,Pepperdine,USA,2001.0,1.0,23.0,,2.2,0.6,0.2,Career,2001,2003
136,353,Armstrong,Darrell,darrell-armstrong,1610612753,magic,False,Orlando,Magic,ORL,10.0,G,73.0,180.0,Fayetteville State,USA,,,,,9.2,2.7,4.0,Career,1994,2007
137,200756,Armstrong,Hilton,hilton-armstrong,1610612740,pelicans,False,New Orleans,Pelicans,NOP,57.0,F-C,83.0,235.0,Connecticut,USA,2006.0,1.0,12.0,,3.0,2.6,0.3,Career,2006,2013
138,76060,Armstrong,Paul,paul-armstrong,1610612765,pistons,False,Detroit,Pistons,DET,3.0,G,71.0,170.0,Indiana,USA,,,,,6.8,2.3,2.3,Career,1948,1950
139,76059,Armstrong,Tate,tate-armstrong,1610612741,bulls,False,Chicago,Bulls,CHI,14.0,G,75.0,175.0,Duke,USA,1977.0,1.0,13.0,,3.8,1.0,1.1,Career,1977,1978
140,76062,Arnelle,Jesse,jesse-arnelle,1610612765,pistons,False,Detroit,Pistons,DET,15.0,F,77.0,220.0,Penn State,USA,1955.0,2.0,13.0,,4.7,5.5,0.6,Career,1955,1955
141,76063,Arnette,Jay,jay-arnette,1610612758,kings,False,Sacramento,Kings,SAC,21.0,G,74.0,175.0,Texas,USA,1960.0,2.0,9.0,,3.7,1.0,1.2,Career,1963,1965
142,76064,Arnzen,Bob,bob-arnzen,1610612758,kings,False,Sacramento,Kings,SAC,21.0,F,77.0,205.0,Notre Dame,USA,1969.0,8.0,103.0,,5.5,2.8,0.4,Career,1970,1970
143,2306,Arroyo,Carlos,carlos-arroyo,1610612753,magic,False,Orlando,Magic,ORL,45.0,G,74.0,200.0,Florida International,Puerto Rico,,,,,6.6,1.7,3.1,Career,2001,2010
144,201589,Arthur,Darrell,darrell-arthur,1610612743,nuggets,False,Denver,Nuggets,DEN,0.0,F,81.0,235.0,Kansas,USA,2008.0,1.0,27.0,,6.5,3.5,0.8,Career,2008,2017
145,76065,Arthurs,John,john-arthurs,1610612749,bucks,False,Milwaukee,Bucks,MIL,12.0,G,76.0,185.0,Tulane,USA,1969.0,6.0,73.0,,3.2,1.3,1.5,Career,1969,1969
146,1628503,Artis,Jamel,jamel-artis,1610612753,magic,False,Orlando,Magic,ORL,0.0,G,79.0,213.0,Pittsburgh,USA,,,,,5.1,2.5,1.2,Career,2017,2017
147,201600,Asik,Omer,omer-asik,1610612740,pelicans,False,New Orleans,Pelicans,NOP,3.0,C,84.0,255.0,Fenerbahce,Turkey,2008.0,2.0,36.0,,5.3,7.1,0.6,Career,2010,2017
148,355,Askew,Vincent,vincent-askew,1610612760,thunder,False,Oklahoma City,Thunder,OKC,22.0,F,78.0,235.0,Memphis,USA,1987.0,2.0,39.0,,7.1,2.5,2.2,Career,1987,1997
149,173,Askins,Keith,keith-askins,1610612748,heat,False,Miami,Heat,MIA,2.0,F-G,80.0,215.0,Alabama,USA,,,,,3.8,2.9,0.8,Career,1990,1998
150,76068,Asmonga,Don,don-asmonga,1610610024,,True,Baltimore,Bullets,BAL,,G,74.0,185.0,Alliance,USA,,,,,0.7,0.1,0.7,Career,1953,1953
151,76069,Atha,Richard,richard-atha,1610612752,knicks,False,New York,Knicks,NYK,7.0,G,74.0,190.0,Indiana State,USA,1953.0,,,,3.2,1.5,1.2,Career,1955,1957
152,1088,Atkins,Chucky,chucky-atkins,1610612765,pistons,False,Detroit,Pistons,DET,17.0,G,71.0,185.0,South Florida,USA,,,,,9.9,1.7,3.4,Career,1999,2009
153,76070,Attles,Alvin,alvin-attles,1610612744,warriors,False,Golden State,Warriors,GSW,16.0,G,73.0,175.0,North Carolina A&T,USA,1960.0,5.0,39.0,,8.9,3.5,3.5,Career,1960,1970
154,76071,Aubuchon,Chet,chet-aubuchon,1610610028,,True,Detroit,Falcons,DEF,,G,70.0,137.0,Michigan State,USA,,,,,2.2,,0.7,Career,1946,1946
155,278,Augmon,Stacey,stacey-augmon,1610612737,hawks,False,Atlanta,Hawks,ATL,2.0,F-G,80.0,213.0,UNLV,USA,1991.0,1.0,9.0,,8.0,3.2,1.6,Career,1991,2005
156,201571,Augustin,D.J.,dj-augustin,1610612747,lakers,False,Los Angeles,Lakers,LAL,4.0,G,71.0,183.0,Texas,USA,2008.0,1.0,9.0,,9.5,1.8,3.9,Career,2008,2022
157,200788,Augustine,James,james-augustine,1610612753,magic,False,Orlando,Magic,ORL,40.0,F,82.0,235.0,Illinois,USA,2006.0,2.0,41.0,,1.6,1.2,0.1,Career,2006,2007
158,1134,Austin,Ike,ike-austin,1610612748,heat,False,Miami,Heat,MIA,9.0,C,82.0,270.0,Arizona State,USA,1991.0,2.0,48.0,,7.6,4.7,1.2,Career,1991,2001
159,76073,Austin,John,john-austin,1610612764,wizards,False,Washington,Wizards,WAS,34.0,G,72.0,170.0,Boston College,USA,1966.0,4.0,38.0,,5.8,1.8,1.0,Career,1966,1966
160,76074,Austin,Ken,ken-austin,1610612765,pistons,False,Detroit,Pistons,DET,34.0,F,81.0,205.0,Rice,USA,1983.0,5.0,101.0,,1.7,0.4,0.1,Career,1983,1983
161,1630166,Avdija,Deni,deni-avdija,1610612757,blazers,False,Portland,Trail Blazers,POR,8.0,F,81.0,240.0,Maccabi Tel Aviv,Israel,2020.0,1.0,9.0,True,9.3,5.8,3.0,Season,2020,2024
162,138,Avent,Anthony,anthony-avent,1610612749,bucks,False,Milwaukee,Bucks,MIL,30.0,C,81.0,240.0,Seton Hall,USA,1991.0,1.0,15.0,,5.6,4.5,0.8,Career,1992,1999
163,76076,Averitt,William,william-averitt,1610612746,clippers,False,LA,Clippers,LAC,15.0,G,74.0,170.0,Pepperdine,USA,1973.0,4.0,55.0,,8.3,1.2,2.5,Career,1976,1977
164,1895,Avery,William,william-avery,1610612750,timberwolves,False,Minnesota,Timberwolves,MIN,30.0,G,74.0,180.0,Duke,USA,1999.0,1.0,14.0,,2.7,0.7,1.4,Career,1999,2002
165,76078,Awtrey,Dennis,dennis-awtrey,1610612756,suns,False,Phoenix,Suns,PHX,20.0,C,82.0,235.0,Santa Clara,USA,1970.0,3.0,46.0,,4.8,4.6,2.0,Career,1970,1981
166,1630555,Ayayi,Joel,joel-ayayi,1610612764,wizards,False,Washington,Wizards,WAS,17.0,G,76.0,180.0,Gonzaga,France,,,,,0.3,0.4,0.6,Career,2021,2021
167,202970,Ayon,Gustavo,gustavo-ayon,1610612740,pelicans,False,New Orleans,Pelicans,NOP,14.0,F-C,82.0,250.0,Baloncesto Fuenlabrada,Mexico,,,,,4.7,4.4,1.3,Career,2011,2013
168,201965,Ayres,Jeff,jeff-ayres,1610612759,spurs,False,San Antonio,Spurs,SAS,19.0,F-C,81.0,250.0,Arizona State,USA,2009.0,2.0,31.0,,2.9,2.7,0.4,Career,2009,2015
169,1629028,Ayton,Deandre,deandre-ayton,1610612757,blazers,False,Portland,Trail Blazers,POR,2.0,C,84.0,252.0,Arizona,Bahamas,2018.0,1.0,1.0,True,14.3,12.3,1.3,Season,2018,2024
170,101235,Azubuike,Kelenna,kelenna-azubuike,1610612744,warriors,False,Golden State,Warriors,GSW,4.0,G,77.0,215.0,Kentucky,United Kingdom,,,,,10.5,4.0,1.1,Career,2006,2011
171,1628962,Azubuike,Udoka,udoka-azubuike,1610612756,suns,False,Phoenix,Suns,PHX,27.0,C-F,83.0,270.0,Kansas,Nigeria,2020.0,1.0,27.0,,3.0,2.8,0.2,Career,2020,2023
172,203569,Babb,Chris,chris-babb,1610612738,celtics,False,Boston,Celtics,BOS,52.0,G,77.0,225.0,Iowa State,USA,,,,,1.6,1.2,0.2,Career,2013,2014
173,202337,Babbitt,Luke,luke-babbitt,1610612740,pelicans,False,New Orleans,Pelicans,NOP,22.0,F,81.0,225.0,Nevada,USA,2010.0,1.0,16.0,,4.8,2.2,0.6,Career,2010,2017
174,76079,Babic,Milos,milos-babic,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,0.0,C,84.0,240.0,Tennessee Tech,USA,1990.0,2.0,50.0,,1.8,1.0,0.5,Career,1990,1991
175,76080,Bach,Johnny,johnny-bach,1610612738,celtics,False,Boston,Celtics,BOS,17.0,F,74.0,180.0,Fordham,USA,1948.0,,,,3.5,,0.7,Career,1948,1948
176,1628407,Bacon,Dwayne,dwayne-bacon,1610612747,lakers,False,Los Angeles,Lakers,LAL,8.0,G-F,78.0,221.0,Florida State,USA,2017.0,2.0,40.0,,7.3,2.6,1.1,Career,2017,2020
177,1630641,Badji,Ibou,ibou-badji,1610612757,blazers,False,Portland,Trail Blazers,POR,41.0,C,84.0,240.0,FC Barcelona,Senegal,,,,,1.5,2.3,0.6,Career,2022,2023
178,76081,Baechtold,Jim,jim-baechtold,1610612752,knicks,False,New York,Knicks,NYK,10.0,F,76.0,205.0,Eastern Kentucky,USA,1952.0,1.0,2.0,,9.7,3.1,2.1,Career,1952,1956
179,2053,Bagaric,Dalibor,dalibor-bagaric,1610612741,bulls,False,Chicago,Bulls,CHI,11.0,C,85.0,290.0,Benston Zagreb,Croatia,2000.0,1.0,24.0,,2.6,2.5,0.4,Career,2000,2002
180,76082,Bagley,John,john-bagley,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,5.0,G,72.0,185.0,Boston College,USA,1982.0,1.0,12.0,,8.7,2.6,6.0,Career,1982,1993
181,1628963,Bagley III,Marvin,marvin-bagley-iii,1610612764,wizards,False,Washington,Wizards,WAS,35.0,F,82.0,235.0,Duke,USA,2018.0,1.0,2.0,True,6.3,4.7,0.3,Season,2018,2024
182,1641735,Bailey,Amari,amari-bailey,1610612751,nets,False,Brooklyn,Nets,BKN,10.0,G,75.0,185.0,UCLA,USA,2023.0,2.0,41.0,,2.3,0.9,0.7,Career,2023,2023
183,76084,Bailey,Carl,carl-bailey,1610612757,blazers,False,Portland,Trail Blazers,POR,21.0,C,84.0,210.0,Tuskegee,USA,1980.0,3.0,66.0,,2.0,0.0,0.0,Career,1981,1981
184,76083,Bailey,Gus,gus-bailey,1610612745,rockets,False,Houston,Rockets,HOU,20.0,G,77.0,185.0,Texas-El Paso,USA,1974.0,2.0,23.0,,2.6,1.7,1.1,Career,1974,1979
185,76085,Bailey,James,james-bailey,1610612760,thunder,False,Oklahoma City,Thunder,OKC,2.0,F,81.0,220.0,Rutgers,USA,1979.0,1.0,6.0,,8.8,5.0,0.8,Career,1979,1987
186,1847,Bailey,Thurl,thurl-bailey,1610612762,jazz,False,Utah,Jazz,UTA,41.0,F,83.0,247.0,North Carolina State,USA,1983.0,1.0,7.0,,12.8,5.1,1.4,Career,1983,1998
187,1753,Bailey,Toby,toby-bailey,1610612756,suns,False,Phoenix,Suns,PHX,11.0,G,78.0,213.0,UCLA,USA,1998.0,2.0,45.0,,3.3,1.7,0.6,Career,1998,2002
188,203946,Bairstow,Cameron,cameron-bairstow,1610612741,bulls,False,Chicago,Bulls,CHI,41.0,F-C,81.0,250.0,New Mexico,Australia,2014.0,2.0,49.0,,1.2,1.0,0.2,Career,2014,2015
189,1858,Baker,Mark,mark-baker,1610612761,raptors,False,Toronto,Raptors,TOR,3.0,G,73.0,175.0,Ohio State,USA,,,,,0.0,0.0,0.0,Career,1998,1998
190,2486,Baker,Maurice,maurice-baker,1610612757,blazers,False,Portland,Trail Blazers,POR,12.0,G,73.0,185.0,Oklahoma State,USA,,,,,0.0,0.4,0.2,Career,2002,2004
191,76089,Baker,Norm,norm-baker,1610610025,,True,Chicago,Stags,CHS,,G,72.0,180.0,Victoria,Canada,,,,,0.0,,0.0,Career,1946,1946
192,1627758,Baker,Ron,ron-baker,1610612752,knicks,False,New York,Knicks,NYK,31.0,G,76.0,220.0,Wichita State,USA,,,,,3.1,1.4,1.8,Career,2016,2018
193,452,Baker,Vin,vin-baker,1610612760,thunder,False,Oklahoma City,Thunder,OKC,34.0,F,83.0,240.0,Hartford,USA,1993.0,1.0,8.0,,15.0,7.4,1.9,Career,1993,2005
194,1627735,Baldwin IV,Wade,wade-baldwin-iv,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,2.0,G,76.0,202.0,Vanderbilt,USA,2016.0,1.0,17.0,,3.1,1.2,1.4,Career,2016,2018
195,1631116,Baldwin Jr.,Patrick,patrick-baldwin-jr,1610612764,wizards,False,Washington,Wizards,WAS,7.0,F,81.0,220.0,Wisconsin-Milwaukee,USA,2022.0,1.0,28.0,True,4.5,2.0,0.5,Season,2022,2024
196,200764,Balkman,Renaldo,renaldo-balkman,1610612752,knicks,False,New York,Knicks,NYK,32.0,F,80.0,208.0,South Carolina,USA,2006.0,1.0,20.0,,4.0,3.5,0.6,Career,2006,2011
197,76090,Ball,Cedric,cedric-ball,1610612746,clippers,False,LA,Clippers,LAC,44.0,F,80.0,210.0,North Carolina-Charlotte,USA,,,,,1.1,1.6,0.0,Career,1990,1990
198,1630163,Ball,LaMelo,lamelo-ball,1610612766,hornets,False,Charlotte,Hornets,CHA,1.0,G,79.0,180.0,Illawarra,USA,2020.0,1.0,3.0,True,31.7,7.0,7.3,Season,2020,2024
199,1628366,Ball,Lonzo,lonzo-ball,1610612741,bulls,False,Chicago,Bulls,CHI,2.0,G,78.0,190.0,UCLA,USA,2017.0,1.0,2.0,True,4.7,2.7,3.7,Season,2017,2024
200,76091,Ballard,Greg,greg-ballard,1610612764,wizards,False,Washington,Wizards,WAS,42.0,F,79.0,215.0,Oregon,USA,1977.0,1.0,4.0,,12.4,6.1,2.2,Career,1977,1988
201,76092,Baltimore,Herschel,herschel-baltimore,1610610034,,True,St. Louis,Bombers,BOM,,F,76.0,195.0,Penn State,USA,,,,,2.4,,0.3,Career,1946,1946
202,1628964,Bamba,Mo,mo-bamba,1610612746,clippers,False,LA,Clippers,LAC,4.0,C,84.0,231.0,Texas,USA,2018.0,1.0,6.0,True,7.0,5.5,0.9,Career,2018,2024
203,1631094,Banchero,Paolo,paolo-banchero,1610612753,magic,False,Orlando,Magic,ORL,5.0,F,82.0,250.0,Duke,USA,2022.0,1.0,1.0,True,28.5,9.3,6.0,Season,2022,2024
204,1630217,Bane,Desmond,desmond-bane,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,22.0,G,77.0,215.0,TCU,USA,2020.0,1.0,30.0,True,21.0,5.3,3.5,Season,2020,2024
205,76093,Banks,Gene,gene-banks,1610612759,spurs,False,San Antonio,Spurs,SAS,20.0,F,79.0,215.0,Duke,USA,1981.0,2.0,28.0,,11.3,5.8,2.9,Career,1981,1986
206,2556,Banks,Marcus,marcus-banks,1610612738,celtics,False,Boston,Celtics,BOS,15.0,G,74.0,205.0,UNLV,USA,2003.0,1.0,13.0,,5.9,1.5,2.1,Career,2003,2010
207,76094,Bannister,Ken,ken-bannister,1610612752,knicks,False,New York,Knicks,NYK,51.0,F,81.0,235.0,St. Augustine's,USA,1984.0,7.0,156.0,,5.9,3.5,0.4,Career,1984,1990
208,76095,Bantom,Mike,mike-bantom,1610612754,pacers,False,Indiana,Pacers,IND,42.0,F,81.0,200.0,St. Joseph's (PA),USA,1973.0,1.0,8.0,,12.1,6.4,2.3,Career,1973,1981
209,1630625,Banton,Dalano,dalano-banton,1610612757,blazers,False,Portland,Trail Blazers,POR,5.0,F,80.0,203.0,Nebraska,Canada,2021.0,2.0,46.0,True,1.7,0.7,0.7,Season,2021,2024
210,1627760,Barber,Cat,cat-barber,1610612737,hawks,False,Atlanta,Hawks,ATL,5.0,G,73.0,173.0,North Carolina State,USA,2016.0,,,,0.0,1.0,1.0,Career,2021,2021
211,76096,Barber,John,john-barber,1610612737,hawks,False,Atlanta,Hawks,ATL,25.0,F,78.0,210.0,California State-Los Angeles,USA,1956.0,,,,1.4,1.2,0.0,Career,1956,1956
212,2571,Barbosa,Leandro,leandro-barbosa,1610612756,suns,False,Phoenix,Suns,PHX,19.0,G,75.0,194.0,Bauru,Brazil,2003.0,1.0,28.0,,10.6,2.0,2.1,Career,2003,2016
213,76097,Bardo,Stephen,stephen-bardo,1610612742,mavericks,False,Dallas,Mavericks,DAL,25.0,G,77.0,190.0,Illinois,USA,1990.0,2.0,41.0,,2.2,1.8,1.3,Career,1991,1995
214,200826,Barea,J.J.,jj-barea,1610612742,mavericks,False,Dallas,Mavericks,DAL,5.0,G,70.0,180.0,Northeastern,Puerto Rico,,,,,8.9,2.1,3.9,Career,2006,2019
215,200745,Bargnani,Andrea,andrea-bargnani,1610612761,raptors,False,Toronto,Raptors,TOR,77.0,C-F,84.0,245.0,Benetton Treviso,Italy,2006.0,1.0,1.0,,14.3,4.6,1.2,Career,2006,2015
216,76098,Barker,Cliff,cliff-barker,1610610030,,True,Indianapolis,Olympians,INO,,G,74.0,185.0,Kentucky,USA,1949.0,5.0,,,3.7,1.8,2.0,Career,1949,1951
217,76099,Barker,Tom,tom-barker,1610612737,hawks,False,Atlanta,Hawks,ATL,6.0,C,83.0,225.0,Hawaii,USA,1976.0,4.0,53.0,,6.5,5.3,0.8,Career,1976,1978
218,787,Barkley,Charles,charles-barkley,1610612755,sixers,False,Philadelphia,76ers,PHI,34.0,F,78.0,252.0,Auburn,USA,1984.0,1.0,5.0,,22.1,11.7,3.9,Career,1984,1999
219,2057,Barkley,Erick,erick-barkley,1610612757,blazers,False,Portland,Trail Blazers,POR,1.0,G,73.0,185.0,St. John's (NY),USA,2000.0,1.0,28.0,,2.9,0.8,1.5,Career,2000,2002
220,76102,Barksdale,Don,don-barksdale,1610612738,celtics,False,Boston,Celtics,BOS,17.0,F,78.0,200.0,UCLA,USA,,,,,11.0,8.0,2.1,Career,1951,1954
221,1631230,Barlow,Dominick,dominick-barlow,1610612737,hawks,False,Atlanta,Hawks,ATL,26.0,F,80.0,215.0,Overtime Elite,USA,,,,True,4.2,3.5,1.0,Career,2022,2024
222,203084,Barnes,Harrison,harrison-barnes,1610612759,spurs,False,San Antonio,Spurs,SAS,40.0,F,80.0,225.0,North Carolina,USA,2012.0,1.0,7.0,True,10.0,3.3,1.0,Season,2012,2024
223,76103,Barnes,Harry,harry-barnes,1610612745,rockets,False,Houston,Rockets,HOU,30.0,F,75.0,205.0,Northeastern,USA,1968.0,4.0,37.0,,2.0,1.2,0.2,Career,1968,1968
224,76105,Barnes,Jim,jim-barnes,1610612738,celtics,False,Boston,Celtics,BOS,12.0,C,80.0,210.0,Texas-El Paso,USA,1964.0,1.0,1.0,,8.8,6.5,0.8,Career,1964,1970
225,76104,Barnes,Marvin,marvin-barnes,1610612746,clippers,False,LA,Clippers,LAC,27.0,F,81.0,210.0,Providence,USA,1974.0,1.0,2.0,,9.2,5.5,1.5,Career,1976,1979
226,2440,Barnes,Matt,matt-barnes,1610612746,clippers,False,LA,Clippers,LAC,22.0,F,79.0,226.0,UCLA,USA,2002.0,2.0,45.0,,8.2,4.6,1.8,Career,2002,2016
227,1630567,Barnes,Scottie,scottie-barnes,1610612761,raptors,False,Toronto,Raptors,TOR,4.0,F-G,79.0,237.0,Florida State,USA,2021.0,1.0,4.0,True,19.3,7.8,6.0,Season,2021,2024
228,76107,Barnett,Dick,dick-barnett,1610612752,knicks,False,New York,Knicks,NYK,12.0,G,76.0,190.0,Tennessee State,USA,1959.0,1.0,4.0,,15.8,2.9,2.8,Career,1959,1973
229,76106,Barnett,Jim,jim-barnett,1610612744,warriors,False,Golden State,Warriors,GSW,33.0,G,76.0,170.0,Oregon,USA,1966.0,1.0,8.0,,11.7,3.1,3.0,Career,1966,1976
230,76108,Barnhill,John,john-barnhill,1610612737,hawks,False,Atlanta,Hawks,ATL,11.0,G,73.0,180.0,Tennessee State,USA,1959.0,11.0,77.0,,8.6,2.8,2.8,Career,1962,1968
231,76109,Barnhill,Norton,norton-barnhill,1610612760,thunder,False,Oklahoma City,Thunder,OKC,10.0,G,76.0,205.0,Washington State,USA,1976.0,8.0,134.0,,1.0,0.8,0.3,Career,1976,1976
232,76110,Barnhorst,Leo,leo-barnhorst,1610610030,,True,Indianapolis,Olympians,INO,8.0,F,76.0,190.0,Notre Dame,USA,1949.0,2.0,,,9.4,5.4,3.2,Career,1949,1953
233,76111,Barr,John,john-barr,1610610034,,True,St. Louis,Bombers,BOM,,F,75.0,205.0,Penn State,USA,,,,,5.1,,0.9,Career,1946,1946
234,76112,Barr,Mike,mike-barr,1610612758,kings,False,Sacramento,Kings,SAC,34.0,G,75.0,180.0,Duquesne,USA,1972.0,13.0,180.0,,3.9,1.8,2.4,Career,1976,1976
235,76113,Barr,Thomas,thomas-barr,1610612758,kings,False,Sacramento,Kings,SAC,19.0,G,76.0,195.0,Duquesne,USA,,,,,2.0,0.6,0.9,Career,1970,1970
236,2857,Barrett,Andre,andre-barrett,1610612745,rockets,False,Houston,Rockets,HOU,11.0,G,70.0,173.0,Seton Hall,USA,,,,,3.3,1.1,2.0,Career,2004,2007
237,76114,Barrett,Ernie,ernie-barrett,1610612738,celtics,False,Boston,Celtics,BOS,23.0,G,68.0,180.0,Kansas State,USA,1951.0,1.0,7.0,,4.9,2.6,1.7,Career,1953,1955
238,1629628,Barrett,RJ,rj-barrett,1610612761,raptors,False,Toronto,Raptors,TOR,9.0,F-G,78.0,214.0,Duke,Canada,2019.0,1.0,3.0,True,20.0,5.0,3.0,Season,2019,2024
239,2853,Barron,Earl,earl-barron,1610612748,heat,False,Miami,Heat,MIA,30.0,F-C,84.0,250.0,Memphis,USA,,,,,4.6,3.5,0.5,Career,2005,2014
240,344,Barros,Dana,dana-barros,1610612738,celtics,False,Boston,Celtics,BOS,,G,71.0,165.0,Boston College,USA,1989.0,1.0,16.0,,10.5,1.9,3.3,Career,1989,2003
241,699,Barry,Brent,brent-barry,1610612760,thunder,False,Oklahoma City,Thunder,OKC,17.0,G,79.0,210.0,Oregon State,USA,1995.0,1.0,15.0,,9.3,3.0,3.2,Career,1995,2008
242,1003,Barry,Drew,drew-barry,1610612737,hawks,False,Atlanta,Hawks,ATL,10.0,G,77.0,191.0,Georgia Tech,USA,1996.0,2.0,57.0,,2.2,1.1,1.9,Career,1997,1999
243,468,Barry,Jon,jon-barry,1610612749,bucks,False,Milwaukee,Bucks,MIL,20.0,G,77.0,210.0,Georgia Tech,USA,1992.0,1.0,21.0,,5.7,1.8,2.2,Career,1992,2005
244,600013,Barry,Rick,rick-barry,1610612744,warriors,False,Golden State,Warriors,GSW,24.0,F,79.0,205.0,Miami,USA,1965.0,1.0,2.0,,23.2,6.5,5.1,Career,1965,1979
245,76117,Bartels,Ed,ed-bartels,1610610036,,True,Washington,Capitols,WAS,,F,78.0,195.0,North Carolina State,USA,,,,,4.2,4.9,1.0,Career,1949,1950
246,76118,Bartolome,Vic,vic-bartolome,1610612744,warriors,False,Golden State,Warriors,GSW,20.0,C,84.0,230.0,Oregon State,USA,1970.0,6.0,87.0,,0.9,1.6,0.1,Career,1971,1971
247,203115,Barton,Will,will-barton,1610612761,raptors,False,Toronto,Raptors,TOR,1.0,G,77.0,181.0,Memphis,USA,2012.0,2.0,40.0,,11.2,4.1,2.7,Career,2012,2022
248,101188,Basden,Eddie,eddie-basden,1610612741,bulls,False,Chicago,Bulls,CHI,13.0,G,77.0,215.0,North Carolina-Charlotte,USA,,,,,2.1,1.5,0.4,Career,2005,2005
249,76119,Baskerville,Jerry,jerry-baskerville,1610612755,sixers,False,Philadelphia,76ers,PHI,44.0,F,79.0,190.0,Temple,USA,,,,,1.2,1.3,0.1,Career,1975,1975
250,101138,Bass,Brandon,brandon-bass,1610612738,celtics,False,Boston,Celtics,BOS,30.0,F,80.0,250.0,Louisiana State,USA,2005.0,2.0,33.0,,8.7,4.5,0.8,Career,2005,2016
251,1628238,Bass,Paris,paris-bass,1610612756,suns,False,Phoenix,Suns,PHX,,F,80.0,200.0,Detroit Mercy,USA,,,,,3.0,2.0,0.0,Career,2021,2021
252,76120,Bassett,Tim,tim-bassett,1610612751,nets,False,Brooklyn,Nets,BKN,21.0,F,80.0,225.0,Georgia,USA,1973.0,7.0,106.0,,5.9,6.4,1.2,Career,1976,1979
253,1629646,Bassey,Charles,charles-bassey,1610612759,spurs,False,San Antonio,Spurs,SAS,28.0,C-F,82.0,230.0,Western Kentucky,Nigeria,2021.0,2.0,53.0,True,0.0,1.0,1.0,Season,2021,2024
254,1766,Baston,Maceo,maceo-baston,1610612754,pacers,False,Indiana,Pacers,IND,9.0,F,82.0,230.0,Michigan,USA,1998.0,2.0,58.0,,2.7,1.7,0.2,Career,2002,2008
255,2370,Bateer,Mengke,mengke-bateer,1610612743,nuggets,False,Denver,Nuggets,DEN,14.0,C,83.0,290.0,Beijing,China,,,,,3.4,2.5,0.6,Career,2001,2003
256,76121,Bates,Billyray,billyray-bates,1610612757,blazers,False,Portland,Trail Blazers,POR,35.0,G,76.0,210.0,Kentucky State,USA,1978.0,3.0,47.0,,11.7,1.7,1.9,Career,1979,1982
257,1641734,Bates,Emoni,emoni-bates,1610612739,cavaliers,False,Cleveland,Cavaliers,CLE,21.0,F,80.0,170.0,Eastern Michigan,USA,2023.0,2.0,49.0,True,2.7,0.9,0.7,Career,2023,2024
258,1628966,Bates-Diop,Keita,keita-bates-diop,1610612750,timberwolves,False,Minnesota,Timberwolves,MIN,13.0,F,80.0,229.0,Ohio State,USA,2018.0,2.0,48.0,,6.0,3.0,0.9,Career,2018,2023
259,101212,Batista,Esteban,esteban-batista,1610612737,hawks,False,Atlanta,Hawks,ATL,11.0,F-C,82.0,268.0,Trouville,Uruguay,,,,,1.7,2.5,0.2,Career,2005,2006
260,2471,Batiste,Mike,mike-batiste,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,33.0,F,80.0,225.0,Arizona State,USA,,,,,6.4,3.4,0.7,Career,2002,2002
261,1499,Battie,Tony,tony-battie,1610612738,celtics,False,Boston,Celtics,BOS,4.0,C,83.0,240.0,Texas Tech,USA,1997.0,1.0,5.0,,6.1,5.1,0.6,Career,1997,2011
262,2203,Battier,Shane,shane-battier,1610612763,grizzlies,False,Memphis,Grizzlies,MEM,31.0,F,80.0,220.0,Duke,USA,2001.0,1.0,6.0,,8.6,4.2,1.8,Career,2001,2013
263,1642419,Battle,Jamison,jamison-battle,1610612761,raptors,False,Toronto,Raptors,TOR,77.0,F,79.0,220.0,Ohio State,USA,,,,True,7.8,3.8,0.5,Season,2024,2024
264,174,Battle,John,john-battle,1610612737,hawks,False,Atlanta,Hawks,ATL,10.0,G,74.0,175.0,Rutgers,USA,1985.0,4.0,84.0,,8.7,1.3,2.1,Career,1985,1994
